sku_id,product_category,week_id,sales_qty,inventory_begin,inventory_end,receipts,lead_time_days,unit_cost,holding_cost_rate
MA-009,Mobile Accessories,2023-W27,66.0,4575.0,4509,0,0,7.95,0.25
MA-004,Mobile Accessories,W48-2025,151.0,1228.0,1077,0,0,17.72,0.25
CP-008,Computer Peripherals,2024-W23,12.0,607.0,595,0,0,23.96,0.25
AU-002,Audio,2023-W27,155.0,1198.0,1043,0,0,25.58,0.28
MA_009,Mobile Accessories,2025-W39,83.0,4591.0,4508,0,0,7.95,0.25
SH-002,Smart Home,2025-W44,115.0,688.0,573,0,0,56.97,0.25
AU-001,Audio,2023-W20,91.0,671.0,1131,551,24,43.01,0.28
AU-001,Audio,2024-W44,268.0,443.0,1131,956,22,43.01,0.28
WR-003,Wearables ,2025-W33,67.0,660.0,1099,506,35,115.26,0.3
AU-006,Audio,2023-W13,163.0,1441.0,1278,0,0,77.66,0.28
AU-005,Audio,2023-W29,58.0,624.0,969,403,26,16.42,0.28
CP-009,Computer Peripherals,2023-W23,29.0,1451.0,1422,0,0,49.81,0.25
WR-001,Wearables,2024-W07,60.0,965.0,905,0,0,87.21,0.3
WR-001,Wearables,2024-W21,54.0,,911,0,0,87.21,0.3
MA-009,Mobile Accessories,2024-W08,68.0,4623.0,4555,0,0,7.95,0.25
MA-004,Mobile Accessories,2025-W04,99.0,923.0,824,0,0,17.72,0.25
AU-006,Audio,2023-W21,131.0,1866.0,1735,0,0,77.66,0.28
MA-O09,Mobile Accessories,2023-W33,58.0,4913.0,4855,0,0,7.95,0.25
SH-002,Smart Home,2025-W38,69.0,751.0,682,0,0,56.97,0.25
CP-002,Computer Peripherals,2025-W18,52.0,522.0,470,0,0,9.25,0.25
SH-003,SMART HOME,2024-W46,41.0,511.0,470,0,0,51.34,0.25
AU-O03,Audio,2025-W18,96.0,994.0,898,0,0,52.28,0.28
AU-007,Audio,2025-W40,331.0,2356.0,2025,0,0,32.71,0.28
MA-002,Mobile Accessories,2025-W10,356.0,,3012,0,0,13.18,0.25
MA-005,Mobile Accessories,2023-W06,305.0,3474.0,3169,0,0,15.04,0.25
CP-009,Computer Peripherals,2023-W36,33.0,1361.0,1328,0,0,49.81,0.25
AU-010,Audio,2025-W14,48.0,1749.0,2010,309,21,57.05,0.28
WR-003,Wearables,2023-W35,79.0,,904,0,0,115.26,0.3
SH-006, Smart Home,2023-W01,37.0,355.0,318,0,0,58.23,0.25
WR-009,Wearables,2023-W29,14.0,713.0,699,0,0,89.7,0.3
WR-006,Wearables,2025-W20,35.0,446.0,538,127,36,51.56,0.3
SH-009,SMART HOME,2025-W20,7.0,344.0,337,0,0,28.7,0.25
CP-006,Computer Peripherals,2024-W32,59.0,509.0,450,0,0,48.7,0.25
CP-006,Computer Peripherals,2025/W05,48.0,417.0,369,0,0,48.7,0.25
AU-004,Audio,2023-W19,51.0,700.0,649,0,0,53.31,0.28
WR-008,Wearables,2025-W41,,738.0,697,0,0,121.16,0.3
SH-007,Smart Home,2024-W06,57.0,771.0,963,0,0,36.19,0.25
AU-004,Audio,2024-W34,57.0,666.0,609,0,0,53.31,0.28
MA-001,Mobile Accessories,2023-W28,244.0,2387.0,3082,939,22,19.16,0.25
AU-004,Audio,2023-W13,44.0,702.0,658,0,0,53.31,0.28
WR-006,wearables,2023-W29,28.0,433.0,538,133,30,51.56,0.3
SH-007,Smart Home,2024-W38,77.0,563.0,486,0,0,36.19,0.25
WR-001,Wearables,2024-W45,253.0,502.0,249,0,0,87.21,0.3
SH-008,Smart Home,2025-W51,18.0,340.0,322,0,0,34.45,0.25
WR-005,WEARABLES,2024-W19,59.0,618.0,940,381,41,131.41,0.3
MA-001,Mobile Acc.,2025-W26,244.0,2266.0,3082,1060,18,19.16,0.25
CP-009,Computer Peripherals,2023-W40,23.0,1237.0,1214,0,0,49.81,0.25
AU-007,Audio,2023-W45,436.0,749.0,2356,2043,24,32.71,0.28
WR-010,Wear.,2024-W24,10.0,679.0,669,0,0,38.2,0.3
MA-001,Mobile Accessories,2023-W14,233.0,2450.0,3082,865,21,19.16,0.25
SH-0O6,Smart Home,2024-W37,42.0,355.0,313,0,0,58.23,0.25
WR-009,Wearables,2025-W05,17.0,678.0,661,0,0,89.7,0.3
MA-010,Mobile Accessories,2025-W18,84.0,3568.0,3484,0,0,7.97,0.25
aU-006,Audio,2023-W26,97.0,1734.0,1637,0,0,77.66,0.28
WR-010,Wearables,2025-W21,9.0,706.0,697,0,0,38.2,0.3
AU-010,Audio,2024-W37,360.0,1831.0,1795,0,0,57.05,0.28
WR-006,Wearables,2025-W02,,499.0,468,0,0,51.56,0.3
AU-006,Audio,2023-W01,144.0,1866.0,1722,0,0,77.66,0.28
MA-003,Mobile Accessories,2024/W11,168.0,,1107,0,0,5.65,0.25
CP-008,Computer Peripherals,2024-W43,10.0,609.0,599,0,0,23.96,0.25
SH-005,Smart Home,2023-W45,22.0,157.0,135,0,0,69.09,0.25
MA-007,Mobile Accessories,2023-W04,310.0,3064.0,4278,1381,27,6.61,0.25
SH-010,Smart Home,2023-W43,18.0,1042.0,1024,0,0,68.84,0.25
CP-007,Computer Peripherals,2024-W51,72.0,914.0,842,0,0,24.22,0.25
WR-010,Wearables,2023-W50,44.0,384.0,706,366,38,38.2,0.3
AU-004,Audio,2025-W16,49.0,757.0,708,0,0,53.31,0.28
WR-004,Wearables,2023-W04,75.0,1479.0,1404,0,0,128.43,0.3
SH-001,Smart Home,2025-W10,62.0,,601,0,0,62.71,0.25
SH-007,Smart Home,2025-W19,48.0,682.0,634,0,0,36.19,0.25
SH-004,Smart Home,2023-W50,11.0,269.0,258,0,0,24.17,0.25
WR-004,Wearables,2023-W36,80.0,1691.0,1611,0,0,128.43,0.3
MA-004,Mobile Accessories,2024-W10,175.0,1306.0,1131,0,0,17.72,0.25
WR-004,Wearables,2025-W23,77.0,1604.0,1527,0,0,128.43,0.3
SH-001,Smart Home,2023-W43,59.0,598.0,539,0,0,62.71,0.25
CP-001,Computer Peripherals,2024-W01,129.0,1147.0,1018,0,0,44.52,0.25
MA-009,Mobile Accessories,2023-W22,76.0,4928.0,4852,0,0,7.95,0.25
WR-008,Wearables,2024-W18,12.0,732.0,720,0,0,121.16,0.3
MA-009,Mobile Accessories,2025-W43,96.0,5052.0,4956,0,0,7.95,0.25
CP-002,Computer Peripherals,2023-W15,51.0,428.0,377,0,0,9.25,0.25
WR-006,Wearables,2025-W06,44.0,510.0,466,0,0,51.56,0.3
WR-009,Wearables,2023-W23,12.0,687.0,675,0,0,89.7,0.3
AU-002,Audio,2024-W30,174.0,1105.0,931,0,0,25.58,0.28
AU-010,Audio,2023-W16,47.0,1790.0,1743,0,0,57.05,0.28
MA-010,Mobile Accessories,2023-W38,,3083.0,3568,565,23,7.97,0.25
WR-001,Wearables,2023-W45,181.0,965.0,784,0,0,87.21,0.3
WR-001,Wearables,2024-W34,53.0,834.0,781,0,0,87.21,0.3
WR-005,Wearables,2024-W16,69.0,801.0,732,0,0,131.41,0.3
CP-007,Computer Peripherals,2023-W16,75.0,904.0,829,0,0,24.22,0.25
MA-009,Mobile Accessories,2023-W26,71.0,4646.0,4575,0,0,7.95,0.25
CP-001,Computer Peripherals,2023-W24,106.0,797.0,1388,697,30,44.52,0.25
AU-0O1,Audio,2025-W49,194.0,1131.0,937,0,0,43.01,0.28
MA-007,Mobile Accessories,2023-W20,342.0,2226.0,4135,2251,30,6.61,0.25
SH-003,Smart Home Devices,2024-W34,51.0,389.0,338,0,0,51.34,0.25
SH-002,Smart Home,2023-W26,61.0,693.0,632,0,0,56.97,0.25
SH-006,Smart Home,2024-W38,34.0,313.0,279,0,0,58.23,0.25
SH-008,Smart Home,2023-W47,9.0,326.0,317,0,0,34.45,0.25
MA-003,Mobile Accessories,2024-W40,189.0,1495.0,1306,0,0,5.65,0.25
AU-004,Audio,2023-W44,105.0,,652,0,0,53.31,0.28
SH-009,Smart Home,2025-W39,5.0,351.0,346,0,0,28.7,0.25
AU-003,Audio,2025-W02,890.0,1133.0,1044,0,0,52.28,0.28
MA-002,Mob. Acc.,2023-W03,311.0,2681.0,2370,0,0,13.18,0.25
WR-005,Wearables,2025-W41,227.0,664.0,437,0,0,131.41,0.3
CP-005,Computer Peripherals,2025-W44,55.0,513.0,185,0,0,25.49,0.25
MA-006,Mobile Accessories,2025-W19,178.0,1662.0,1484,0,0,19.49,0.25
MA-003,Mobile Accessories,2023-W41,186.0,1659.0,1473,0,0,5.65,0.25
CP-005,Computer Peripherals,2023-W23,41.0,427.0,386,0,0,25.49,0.25
WR-O10,Wearables,2023-W17,9.0,644.0,635,0,0,38.2,0.3
WR-007,Wearables,2024-W23,33.0,492.0,459,0,0,65.79,0.3
MA-005,Mobile Accessories,2025-W27,406.0,2936.0,2530,0,0,15.04,0.25
AU-010,Audio,2023-W08,28.0,1741.0,1713,0,0,57.05,0.28
AU-009,Audio,2023-W49,39.0,837.0,798,0,0,14.34,0.28
AU-009,Audio,2025-W09,15.0,913.0,898,0,0,14.34,0.28
MA-002,Mobile Accessories,2025-W52,349.0,2959.0,2610,0,0,13.18,0.25
WR-010,Wearables,2025-W17,10.0,630.0,620,0,0,38.2,0.3
MA-005,Mobile Accessories,2023-W38,271.0,2614.0,2343,0,0,15.04,0.25
AU-003,Audio,2025-W14,86.0,933.0,847,0,0,52.28,0.28
WR-004,Wearables,2024-W26,76.0,1376.0,1691,391,33,128.43,0.3
MA-002,Mobile Accessories,2025-W47,328.0,2869.0,2541,0,0,13.18,0.25
AU-005,Audio,2025-W48,152.0,445.0,293,0,0,16.42,0.28
CP-001,Computer Peripherals,2025-W07,142.0,722.0,1388,808,19,44.52,0.25
AU-006,Audio,2023-W17,171.0,1717.0,1546,0,0,77.66,0.28
WR-004,Wearables,2025-W11,74.0,,1553,0,0,128.43,0.3
WR-005,Wearables,2024-W09,45.0,760.0,940,225,29,131.41,0.3
AU-003,Audio,2024-W04,106.0,557.0,1223,772,31,52.28,0.28
SH-006,Smart Home,2023-W30,27.0,194.0,355,188,38,58.23,0.25
WR-002,Wearables,2025-W48,181.0,767.0,586,0,0,50.33,0.3
MA-005,Mobile Accessories,2025-W22,348.0,2608.0,2260,0,0,15.04,0.25
WR-004,Wearables,2023-W51,234.0,1691.0,1457,0,0,128.43,0.3
CP-008,Computer Peripherals,2024-W33,7.0,611.0,604,0,0,23.96,0.25
MA-009 ,Mobile Accessories,2023-W19,54.0,5145.0,5091,0,0,7.95,0.25
CP-008,Computer Peripherals,2025-W13,16.0,,561,0,0,23.96,0.25
CP-010,Computer Peripherals,2023-W26,16.0,966.0,950,0,0,41.81,0.25
SH-006,Smart Home,2024-W35,32.0,189.0,157,0,0,58.23,0.25
WR-004,Wearables,2023-W08,54.0,1540.0,1486,0,0,128.43,0.3
AU-004,Audio,2025-W03,,334.0,757,469,32,53.31,0.28
CP-003,Computer Peripherals,2024-W23,104.0,969.0,865,0,0,41.52,0.25
WR-007,Wearables,2024-W02,35.0,489.0,454,0,0,65.79,0.3
CP-002,Computer Peripherals,2025-W30,80.0,376.0,296,0,0,9.25,0.25
CP-002,Computer Peripherals,2024-W17,56.0,416.0,360,0,0,9.25,0.25
MA-004,Mobile Accessories,2023-W47,124.0,1267.0,1143,0,0,17.72,0.25
SH-007,Smart Home,2023-W12,66.0,708.0,642,0,0,36.19,0.25
MA-003,Mobile Accessories,2024-W46,170.0,1070.0,1659,759,29,5.65,0.25
CP-009,Computer Peripherals,2024-W26,28.0,1263.0,1235,0,0,49.81,0.25
WR-006,Wearables,2025-W02,,499.0,468,0,0,51.56,0.3
MA-003,Mobile Accessories,2023-W20,214.0,1087.0,1659,786,29,5.65,0.25
SH-005,Smart Home,2024-W49,24.0,174.0,150,0,0,69.09,0.25
MA-002,Mobile Accessories,2023-W52,315.0,2036.0,3368,1647,22,13.18,0.25
SH-002,Smart Home,2025-W39,61.0,682.0,621,0,0,56.97,0.25
MA-003,Mobile Accessories,2025-W43,139.0,1659.0,1520,0,0,5.65,0.25
AU-004,Audio,2023-W27,49.0,594.0,757,212,33,53.31,0.28
AU-006,Audio,2024-W39,135.0,1866.0,1731,0,0,77.66,0.28
MA-002,Mobile Accessories,2024-W43,361.0,3368.0,3007,0,0,13.18,0.25
SH-004,Smart Home,2025-W51,29.0,162.0,287,154,37,24.17,0.25
CP-005,Computer Peripherals,2025-W30,64.0,455.0,606,215,25,25.49,0.25
MA-008,Mobile Accessories,2023-W16,48.0,2261.0,2213,0,0,8.17,0.25
SH-002,Smart Home,2025-W21,55.0,558.0,503,0,0,56.97,0.25
AU-001,Audio,2025-W50,225.0,937.0,712,0,0,43.01,0.28
WR-006,Wearables,2023-W12,40.0,499.0,459,0,0,51.56,0.3
SH-002,Smart Home,2024-W23,53.0,751.0,698,0,0,56.97,0.25
MA-005,Mobile Accessories,2024-W40,269.0,2485.0,2216,0,0,15.04,0.25
MA-004,Mobile Accessories,2024-W33,137.0,1655.0,1518,0,0,17.72,0.25
MA-010,Mobile Accessories,2023-W36,87.0,,3139,0,0,7.97,0.25
AU-005,Audio,2024-W35,67.0,969.0,902,0,0,16.42,0.28
WR-001,Wearables,2023-W25,63.0,880.0,817,0,0,87.21,0.3
SH-010,Smart Home Devices,2023-W23,17.0,1019.0,1002,0,0,68.84,0.25
AU-003,Audio Products,2024-W02,124.0,787.0,663,0,0,52.28,0.28
MA-005,Mobile Accessories,2023-W11,279.0,3141.0,2862,0,0,15.04,0.25
MA-003,Mobile Accessories,2023-W05,219.0,981.0,762,0,0,5.65,0.25
SH-009,SMART HOME,2024-W07,8.0,314.0,306,0,0,28.7,0.25
CP-005,Computer Peripherals,2025-W17,51.0,441.0,606,216,35,25.49,0.25
MA-003,Mobile Accessories,2025-W12,187.0,1659.0,1472,0,0,5.65,0.25
SH-002,Smart Home,2025-W52,77.0,532.0,751,296,42,56.97,0.25
MA-001,Mobile Accessories,2025-W02,272.0,2345.0,3082,1009,17,19.16,0.25
AU-010,Audio,2024-W26,40.0,1846.0,1806,0,0,57.05,0.28
WR-0O8,Wearables,2023-W27,16.0,761.0,745,0,0,121.16,0.3
AU-004,Audio,2025-W38,44.0,557.0,757,244,35,53.31,0.28
AU-001,Audio,2025-W46,137.0,722.0,585,0,0,43.01,0.28
MA-001,Mobile Accessories,2024-W38,215.0,2427.0,2212,0,0,19.16,0.25
AU-005,Audio,2024-W06,75.0,901.0,826,0,0,16.42,0.28
WR-001,Wearables,2024-W03,40.0,965.0,925,0,0,87.21,0.3
CP-0O9,Computer Peripherals,2024-W29,33.0,1168.0,1451,316,28,49.81,0.25
AU-003,Audio,W26-2024,86.0,,936,0,0,52.28,0.28
WR-006,Wearables,2025-W41,166.0,322.0,538,382,33,51.56,0.3
SH-009,Smart Home,2024-W34,10.0,321.0,311,0,0,28.7,0.25
AU-009,Audio,2023-W41,47.0,884.0,837,0,0,14.34,0.28
MA-001,MOBILE ACCESSORIES,2023-W2,255.0,2829.0,2574,0,0,19.16,0.25
WR-008,Wearables,2025-W22,10.0,758.0,748,0,0,121.16,0.3
MA-006,Mobile Accessories,2025-W52,153.0,1321.0,1168,0,0,19.49,0.25
SH-008,Smart Home,2025-W32,10.0,335.0,325,0,0,34.45,0.25
AU-008,Audio,2024-W17,15.0,921.0,1104,0,0,41.93,0.28
CP-004,Computer Peripherals,2024-W06,123.0,1027.0,904,0,0,44.48,0.25
CP-010,COMPUTER PERIPHERALS,2024-W26,18.0,1010.0,992,0,0,41.81,0.25
MA-004,Mobile Accessories,2025-W20,165.0,1172.0,1655,648,17,17.72,0.25
SH-010,Smart Home,2024-W46,17.0,1071.0,1054,0,0,68.84,0.25
CP-010,Computer Peripherals,2024-W15,19.0,1015.0,996,0,0,41.81,0.25
AU-009,Audio,2025-W25,14.0,930.0,916,0,0,14.34,0.28
AU-006,Audio,2025-W05,137.0,1255.0,1866,748,16,77.66,0.28
AU-001,Audio,2023-W17,76.0,931.0,855,0,0,43.01,0.28
SH-002,Smart Home,2024-W21,52.0,541.0,489,0,0,56.97,0.25
SH-004,Smart Home,2023-W03,23.0,250.0,227,0,0,24.17,0.25
MA-002,Mobile Accessories,2024-W06,377.0,3066.0,2689,0,0,13.18,0.25
MA-005,Mobile Accessories,2025-W51,226.0,2549.0,3474,1151,19,15.04,0.25
SH-007,Smart Home,2024-W20,67.0,771.0,704,0,0,36.19,0.25
WR-003,Wearables,2024-W13,70.0,926.0,856,0,0,115.26,0.3
SH-001,Smart Home,2024-W17,52.0,482.0,646,216,31,62.71,0.25
AU-004,Audio,2023-W16,51.0,536.0,485,0,0,53.31,0.28
SH-007,Smart Home,2025-W11,58.0,568.0,510,0,0,36.19,0.25
CP-005,Computer Peripherals,2025-W13,61.0,378.0,606,289,26,25.49,0.25
AU-001,Audio,2023-W08,86.0,861.0,1131,356,34,43.01,0.28
MA-002,Mobile Accessories,2023-W10,252.0,1970.0,1718,0,0,13.18,0.25
CP-001,Computer Peripherals,2023-W23,138.0,935.0,797,0,0,44.52,0.25
WR-003,Wearables,2025-W31,98.0,835.0,737,0,0,115.26,0.3
SH-009,Smart Home,2023-W24,7.0,344.0,337,0,0,28.7,0.25
SH-009,Smart Home,2025-W44,11.0,319.0,308,0,0,28.7,0.25
CP-005,Computer Peripherals,2025-W32,59.0,559.0,500,0,0,25.49,0.25
AU-003,Audio,2025-W38,92.0,834.0,1223,481,28,52.28,0.28
MA-002,MOBILE ACCESSORIES,2025-W14,-336.0,,3032,0,0,13.18,0.25
WR-005,Wearables,2025-W13,63.0,940.0,877,0,0,131.41,0.3
WR-007,Wearables,2025-W08,26.0,424.0,398,0,0,65.79,0.3
SH-004,Smart Home,2023-W22,20.0,220.0,200,0,0,24.17,0.25
WR-005,Wearables,2023-W45,291.0,940.0,649,0,0,131.41,0.3
CP-004,Computer Peripherals,2023-W36,96.0,808.0,712,0,0,44.48,0.25
MA-003,Mobile Accessories,2024-W31,159.0,1287.0,1128,0,0,5.65,0.25
MA-004,Mobile Accessories,2025-W12,178.0,1494.0,1316,0,0,17.72,0.25
MA-005,Mob. Acc.,2025-W13,277.0,3474.0,3197,0,0,15.04,0.25
AU-007,Audio,2024-W49,361.0,1876.0,1515,0,0,32.71,0.28
SH-008,Smart Home,2025-W13,12.0,,300,0,0,34.45,0.25
SH-003,Smart Home,2024-W03,52.0,387.0,559,224,38,51.34,0.25
SH-010,Smart Home,2023-W36,16.0,1004.0,988,0,0,68.84,0.25
SH-002,smart home,2025-W03,43.0,751.0,708,0,0,56.97,0.25
MA-004,Mobile Accessories,2024-W01,143.0,1149.0,1655,649,21,17.72,0.25
AU-002,Audio,2023/W48,350.0,,1462,1536,34,25.58,0.28
AU-003,Audio,2023-W04,,939.0,832,0,0,52.28,0.28
CP-005,Computer Peripherals,2023-W52,42.0,491.0,449,0,0,25.49,0.25
WR-006,wearables,2024-W14,42.0,498.0,456,0,0,51.56,0.3
WR-002,Wearables,W17-2024,48.0,712.0,664,0,0,50.33,0.3
AU-005,Audio,2024-W18,53.0,676.0,969,346,26,16.42,0.28
WR-001,Wearables,2025-W01,35.0,775.0,740,0,0,87.21,0.3
MA-004,Mob. Acc.,2024-W07,209.0,823.0,1655,1041,22,17.72,0.25
AU-009,Audio,2025-W35,15.0,896.0,881,0,0,14.34,0.28
WR-009,Wearables,2025-W02,11.0,,702,0,0,89.7,0.3
WR-005,Wearables,2025-W52,170.0,,770,0,0,131.41,0.3
CP-007,Computer Peripherals,2023-W40,87.0,975.0,888,0,0,24.22,0.25
MA-005,Mobile Accessories,2024-W17,320.0,3474.0,3154,0,0,15.04,0.25
SH-009,Smart Home,2024-W52,6.0,351.0,345,0,0,28.7,0.25
WR-009,Wearables,2024-W25,14.0,678.0,664,0,0,89.7,0.3
WR-004,Wearables,2023-W46,175.0,1691.0,1516,0,0,128.43,0.3
CP-008,Computer Peripherals,2023-W34,15.0,575.0,560,0,0,23.96,0.25
 MA-007,Mobile Accessories,2025-W11,289.0,2495.0,4135,1929,19,6.61,0.25
MA-004,Mobile Acc.,W19-2025,162.0,1334.0,1172,0,0,17.72,0.25
MA-004,Mobile Accessories,2023-W52,185.0,1334.0,1149,0,0,17.72,0.25
WR-002,Wearables,2025-W01,47.0,,720,0,0,50.33,0.3
WR-004,Wearables,2024-W37,62.0,1393.0,1691,360,32,128.43,0.3
CP-008,Computer Peripherals,2023-W05,18.0,564.0,546,0,0,23.96,0.25
SH-003,Smart Home,2024-W19,44.0,346.0,302,0,0,51.34,0.25
CP-004,COMPUTER PERIPHERALS,2023-W32,74.0,581.0,1162,655,10,44.48,0.25
AU-001,Audio,2023-W48,251.0,410.0,159,0,0,43.01,0.28
WR-004,Wearables,2023-W23,76.0,1534.0,1458,0,0,128.43,0.3
SH-010,Smart Home,2023-W18,28.0,925.0,897,0,0,68.84,0.25
WR-009,Wearables,2024-W46,41.0,527.0,486,0,0,89.7,0.3
AU-002,Audio,2024-W42,467.0,579.0,1462,1350,40,25.58,0.28
MA-006,Mobile Accessories,2023-W12,166.0,1522.0,1356,0,0,19.49,0.25
MA-006,Mobile Accessories,2023-W13,147.0,1356.0,1209,0,0,19.49,0.25
 SH-003,Smart Home,2024-W07,43.0,388.0,345,0,0,51.34,0.25
AU-002,Audio,2025-W36,149.0,747.0,1462,864,30,25.58,0.28
AU-003,Audio,2025-W05,91.0,817.0,726,0,0,52.28,0.28
WR-001,Wearables,2025-W10,50.0,965.0,915,0,0,87.21,0.3
WR-004,Wearables,2023-W11,84.0,1691.0,1607,0,0,128.43,0.3
MA-006,Mobile Accessories,2025-W50,160.0,1662.0,1502,0,0,19.49,0.25
WR-006,Wearables,2024-W12,37.0,358.0,538,217,21,51.56,0.3
SH-004,Smart Home,2023-W01,19.0,287.0,268,0,0,24.17,0.25
CP-007,Computer Peripherals,2023-W11,110.0,876.0,766,0,0,24.22,0.25
CP-006,Computer Peripherals,2023-W47,58.0,505.0,447,0,0,48.7,0.25
SH-008,Smart Home,2025-W23,9.0,329.0,320,0,0,34.45,0.25
WR-007,Wearables,2025-W20,32.0,526.0,494,0,0,65.79,0.3
WR-006,Wearables,2025-W23,34.0,478.0,444,0,0,51.56,0.3
SH-006,Smart Home,2024-W49,37.0,289.0,252,0,0,58.23,0.25
WR-0O7,Wearables,2024-W09,27.0,425.0,526,128,39,65.79,0.3
MA-007,Mobile Accessories,2024-W01,341.0,4135.0,3794,0,0,6.61,0.25
CP-010,COMPUTER PERIPHERALS,2025-W16,24.0,863.0,839,0,0,41.81,0.25
WR-003,Wearables,2023-W22,101.0,1099.0,998,0,0,115.26,0.3
SH-008,Smart Home,2023-W10,14.0,304.0,399,109,24,34.45,0.25
WR-005,Wearables,2023-W35,56.0,688.0,940,308,28,131.41,0.3
CP-007,Computer Peripherals,2023-W43,84.0,1086.0,1002,0,0,24.22,0.25
SH-004,Smart Home,2023-W36,18.0,241.0,223,0,0,24.17,0.25
AU-010,Audio,2025-W26,31.0,1899.0,1868,0,0,57.05,0.28
WR-001,Wearables,2023-W36,51.0,857.0,806,0,0,87.21,0.3
CP-003,Computer Peripherals,2024-W26,117.0,1175.0,1058,0,0,41.52,0.25
CP-008,Computer Peripherals,2023-W35,16.0,560.0,544,0,0,23.96,0.25
WR-001,Wearables,2024-W30,46.0,780.0,965,231,32,87.21,0.3
SH-002,Smart Home,2024-W40,35.0,634.0,599,0,0,56.97,0.25
MA-008,Mobile Accessories,2023-W07,,2327.0,2273,0,0,8.17,0.25
SH-003,Smart Home,2025-W21,,499.0,452,0,0,51.34,0.25
AU-009,Audio,2023-W37,21.0,970.0,949,0,0,14.34,0.28
MA-006 ,Mobile Accessories,2025-W03,155.0,1662.0,1507,0,0,19.49,0.25
CP-006,COMPUTER PERIPHERALS,2024-W16,40.0,233.0,553,360,21,48.7,0.25
CP-O10,Computer Peripherals,2025-W50,22.0,899.0,877,0,0,41.81,0.25
MA-004,Mobile Accessories,2023-W48,171.0,1143.0,972,0,0,17.72,0.25
SH-008,Smart Home,2024-W31,19.0,288.0,399,130,32,34.45,0.25
CP-001,Computer Peripherals,2025-W50,,1291.0,1174,0,0,44.52,0.25
MA-010,Mobile Accessories,2023-W50,76.0,3371.0,3295,0,0,7.97,0.25
WR-003,Wearables,2025-W18,100.0,1099.0,999,0,0,115.26,0.3
WR-004,Wearables,2023-W22,93.0,1627.0,1534,0,0,128.43,0.3
WR-010,Wearables,2025-W38,8.0,640.0,632,0,0,38.2,0.3
AU-007,Audio,2023-W11,97.0,2356.0,2259,0,0,32.71,0.28
AU-010,Audio,2023-W31,,1661.0,2010,383,14,57.05,0.28
WR-006,Wearables ,2024-W48,110.0,122.0,538,526,14,51.56,0.3
SH-009,Smart Home,2025-W22,8.0,332.0,324,0,0,28.7,0.25
MA-006,Mobile Accessories,2025-W23,162.0,1025.0,1662,799,21,19.49,0.25
Ma-001,Mobile Accessories,2023-W29,261.0,3082.0,2821,0,0,19.16,0.25
SH-005,Smart Home,2023-W34,18.0,116.0,217,119,30,69.09,0.25
AU-007,Audio,2023-W12,126.0,2259.0,2133,0,0,32.71,0.28
AU-006,Audio,2024-W37,159.0,1578.0,1419,0,0,77.66,0.28
CP-003,Computer Peripherals,2023-W52,109.0,971.0,1274,412,19,41.52,0.25
CP-005,Computer Peripherals,2023-W43,45.0,407.0,362,0,0,25.49,0.25
MA-005,Mobile Accessories,2025-W35,262.0,3474.0,3212,0,0,15.04,0.25
WR-005,Wearables,2023-W04,62.0,765.0,703,0,0,131.41,0.3
CP-001,computer peripherals,2025-W28,140.0,,1248,0,0,44.52,0.25
MA-002,Mobile Accessories,2025-W25,325.0,2996.0,2671,0,0,13.18,0.25
MA-005,Mobile Accessories,2024-W11,280.0,3474.0,3194,0,0,15.04,0.25
SH-008,Smart Home Devices,2024-W44,15.0,354.0,339,0,0,34.45,0.25
AU-006,Audio,2023-W14,96.0,1278.0,1182,0,0,77.66,0.28
SH-002,Smart Home,2024-W19,60.0,663.0,603,0,0,56.97,0.25
SH-005,Smart Home,2023-W44,39.0,196.0,157,0,0,69.09,0.25
MA-001,Mobile Accessories,2023-W22,182.0,2335.0,2153,0,0,19.16,0.25
AU-008,Audio,2024-W49,44.0,1039.0,995,0,0,41.93,0.28
rnA-006,Mobile Accessories,2025-W02,166.0,832.0,1662,996,19,19.49,0.25
MA-006,Mobile Accessories,2025-W34,186.0,1662.0,1476,0,0,19.49,0.25
MA-007,Mobile Accessories,2025-W01,427.0,4135.0,3708,0,0,6.61,0.25
SH-001,Smart Home,2025-W34,76.0,362.0,646,360,28,62.71,0.25
MA-009,Mobile Accessories,2023-W18,76.0,,5145,734,15,7.95,0.25
WR-010,Wearables,2024-W04,10.0,598.0,588,0,0,38.2,0.3
SH-005,Smart Home,2024-W43,32.0,191.0,159,0,0,69.09,0.25
SH-008,Smart Home,2025-W38,14.0,375.0,361,0,0,34.45,0.25
MA-002,Mobile Accessories,2025-W18,426.0,1921.0,1495,0,0,13.18,0.25
CP-003, Computer Peripherals,2024-W41,69.0,664.0,1274,679,33,41.52,0.25
AU-004,Audio,2024-W05,51.0,640.0,589,0,0,53.31,0.28
Ma-008,Mobile Accessories,2025-W50,68.0,2338.0,2270,0,0,8.17,0.25
AU-006,Audio,2023-W43,371.0,534.0,1866,1703,28,77.66,0.28
MA-004,Mobile Accessories,2024-W52,168.0,1655.0,1487,0,0,17.72,0.25
MA-010,Mobile Accessories,2023-W32,82.0,3505.0,3423,0,0,7.97,0.25
WR-006,Wearables,2023-W03,41.0,462.0,421,0,0,51.56,0.3
CP-003,Computer Peripherals,2024-W46,97.0,891.0,1274,480,22,41.52,0.25
MA-008,MOBILE ACCESSORIES,2025-W52,49.0,2227.0,2178,0,0,8.17,0.25
CP-009,Computer Peripherals,2025-W05,37.0,1233.0,1196,0,0,49.81,0.25
